year,name,gender,count,percent
2014,"NAZIF",m,5,0.001965053488756
2014,"SOLOMON",m,5,0.001965053488756
2014,"UMBERTO PIO",m,5,0.001965053488756
2014,"STEFANO FRANCESCO",m,5,0.001965053488756
2014,"YASSEN",m,5,0.001965053488756
2014,"NAZARIO",m,5,0.001965053488756
2014,"SOFIA",f,7353,3.062422950055
2014,"GIULIA",f,6729,2.8025355679206
2014,"AURORA",f,5709,2.3777196548162
2014,"GIORGIA",f,4502,1.8750208243095
2014,"MARTINA",f,4268,1.7775630560091
2014,"EMMA",f,3971,1.6538666577816
2014,"GRETA",f,3926,1.6351247792623
2014,"CHIARA",f,3902,1.6251291107187
2014,"SARA",f,3766,1.5684869889714
2014,"ALICE",f,3589,1.4947689334622
2014,"GAIA",f,3391,1.4123046679772
2014,"ANNA",f,3267,1.3606603805018
2014,"FRANCESCA",f,3119,1.2990204244827
2014,"GINEVRA",f,2930,1.2203045347016
2014,"NOEMI",f,2848,1.1861526671776
2014,"ALESSIA",f,2676,1.1145170426149
2014,"MATILDE",f,2567,1.0691200479792
2014,"VITTORIA",f,2556,1.0645386998967
2014,"VIOLA",f,2529,1.0532935727851
2014,"BEATRICE",f,2470,1.0287208876154
2014,"NICOLE",f,2276,0.94792256688768
2014,"GIADA",f,2215,0.92251690933929
2014,"ELISA",f,2125,0.88503315230067
2014,"REBECCA",f,2080,0.86629127378136
2014,"ELENA",f,2059,0.85754506380568
2014,"ARIANNA",f,2037,0.84838236764069
2014,"MIA",f,1718,0.71552327324826
2014,"CAMILLA",f,1700,0.70802652184054
2014,"LUDOVICA",f,1693,0.70511111851531
2014,"MARIA",f,1687,0.7026122013794
2014,"MARTA",f,1669,0.69511544997168
2014,"MELISSA",f,1612,0.67137573718056
2014,"BIANCA",f,1539,0.64097224536034
2014,"GIOIA",f,1487,0.61931496351581
2014,"ASIA",f,1476,0.61473361543331
2014,"ADELE",f,1374,0.57225202412288
2014,"ELEONORA",f,1343,0.55934095225402
2014,"MIRIAM",f,1324,0.55142771465698
2014,"SERENA",f,1282,0.53393529470563
2014,"BENEDETTA",f,1213,0.50519774764269
2014,"IRENE",f,1165,0.48520641055543
2014,"ANGELICA",f,1144,0.47646020057975
2014,"ILARIA",f,1130,0.4706293939293
2014,"CARLOTTA",f,1124,0.46813047679339
2014,"CATERINA",f,1047,0.43606104021591
2014,"MARGHERITA",f,1034,0.43064671975477
2014,"ALESSANDRA",f,1026,0.42731483024023
2014,"VALENTINA",f,989,0.41190484123546
2014,"EMILY",f,968,0.40315863125979
2014,"LAURA",f,968,0.40315863125979
2014,"ANITA",f,953,0.39691133842002
2014,"FEDERICA",f,942,0.39232999033752
2014,"LUCIA",f,922,0.38400026655116
2014,"CECILIA",f,846,0.352347316163
2014,"EVA",f,839,0.34943191283777
2014,"RACHELE",f,829,0.34526705094459
2014,"LINDA",f,749,0.31194815579915
2014,"ANGELA",f,709,0.29528870822644
2014,"FLAVIA",f,705,0.29362276346916
2014,"GLORIA",f,686,0.28570952587212
2014,"DILETTA",f,646,0.2690500782994
2014,"ISABELLA",f,645,0.26863359211009
2014,"SVEVA",f,630,0.26238629927032
2014,"AZZURRA",f,628,0.26155332689168
2014,"CLAUDIA",f,621,0.25863792356645
2014,"STELLA",f,614,0.25572252024123
2014,"LARA",f,605,0.25197414453737
2014,"VERONICA",f,598,0.24905874121214
2014,"LETIZIA",f,589,0.24531036550828
2014,"MAYA",f,582,0.24239496218305
2014,"SILVIA",f,561,0.23364875220738
2014,"ELISABETTA",f,550,0.22906740412488
2014,"ZOE",f,544,0.22656848698897
2014,"SOPHIA",f,531,0.22115416652784
2014,"LUCREZIA",f,531,0.22115416652784
2014,"ISABEL",f,529,0.2203211941492
2014,"MICHELA",f,521,0.21698930463466
2014,"AMBRA",f,516,0.21490687368807
2014,"AGNESE",f,512,0.2132409289308
2014,"VIRGINIA",f,511,0.21282444274148
2014,"CLARA",f,501,0.2086595808483
2014,"CHLOE",f,493,0.20532769133376
2014,"AGATA",f,486,0.20241228800853
2014,"CLOE",f,474,0.19741445373671
2014,"CELESTE",f,472,0.19658148135808
2014,"VANESSA",f,471,0.19616499516876
2014,"LAVINIA",f,465,0.19366607803285
2014,"MICHELLE",f,448,0.18658581281445
2014,"DIANA",f,438,0.18242095092127
2014,"MADDALENA",f,437,0.18200446473195
2014,"CAROLINA",f,433,0.18033851997468
2014,"SABRINA",f,431,0.17950554759604
2014,"ROSA",f,427,0.17783960283877
2014,"SOPHIE",f,424,0.17659014427082
2014,"LISA",f,421,0.17534068570286
2014,"ESTER",f,417,0.17367474094559
2014,"ROBERTA",f,408,0.16992636524173
2014,"TERESA",f,405,0.16867690667377
2014,"ANASTASIA",f,397,0.16534501715923
2014,"OLIVIA",f,393,0.16367907240196
2014,"AMELIA",f,389,0.16201312764469
2014,"DESIREE",f,386,0.16076366907673
2014,"VALERIA",f,384,0.1599306966981
2014,"DENISE",f,376,0.15659880718355
2014,"FATIMA",f,365,0.15201745910106
2014,"GEMMA",f,363,0.15118448672242
2014,"CRISTINA",f,362,0.1507680005331
2014,"MARIKA",f,349,0.14535368007197
2014,"IRIS",f,348,0.14493719388265
2014,"NINA",f,337,0.14035584580015
2014,"NORA",f,333,0.13868990104288
2014,"ILENIA",f,330,0.13744044247493
2014,"LUNA",f,326,0.13577449771766
2014,"MARIANNA",f,324,0.13494152533902
2014,"JASMINE",f,317,0.13202612201379
2014,"RITA",f,311,0.12952720487789
2014,"VICTORIA",f,309,0.12869423249925
2014,"MARIA VITTORIA",f,308,0.12827774630993
2014,"EMANUELA",f,306,0.1274447739313
2014,"PAOLA",f,305,0.12702828774198
2014,"CAROLA",f,293,0.12203045347016
2014,"YASMINE",f,285,0.11869856395562
2014,"GIOVANNA",f,274,0.11411721587312
2014,"ERIKA",f,272,0.11328424349449
2014,"ANTONIA",f,268,0.11161829873721
2014,"MORENA",f,268,0.11161829873721
2014,"LIVIA",f,265,0.11036884016926
2014,"MALAK",f,258,0.10745343684403
2014,"MATILDA",f,254,0.10578749208676
2014,"DALILA",f,251,0.10453803351881
2014,"ILARY",f,251,0.10453803351881
2014,"SHARON",f,249,0.10370506114017
2014,"SIRIA",f,246,0.10245560257222
2014,"SARAH",f,246,0.10245560257222
2014,"CLARISSA",f,240,0.099956685436311
2014,"ANDREA",f,237,0.098707226868357
2014,"MARIA FRANCESCA",f,237,0.098707226868357
2014,"CARLA",f,234,0.097457768300403
2014,"PENELOPE",f,231,0.096208309732449
2014,"ANTONELLA",f,231,0.096208309732449
2014,"SIMONA",f,229,0.095375337353813
2014,"EMILIA",f,224,0.093292906407224
2014,"CARMEN",f,220,0.091626961649952
2014,"ALLEGRA",f,219,0.091210475460634
2014,"SOFIA MARIA",f,218,0.090793989271316
2014,"NADIA",f,216,0.08996101689268
2014,"JENNIFER",f,215,0.089544530703362
2014,"SONIA",f,209,0.087045613567454
2014,"DANIELA",f,209,0.087045613567454
2014,"MYA",f,209,0.087045613567454
2014,"ERICA",f,204,0.084963182620864
2014,"COSTANZA",f,204,0.084963182620864
2014,"MARWA",f,203,0.084546696431546
2014,"ANNALISA",f,200,0.083297237863592
2014,"AMIRA",f,199,0.082880751674274
2014,"ROSSELLA",f,196,0.081631293106321
2014,"AYA",f,196,0.081631293106321
2014,"JESSICA",f,190,0.079132375970413
2014,"STEFANIA",f,189,0.078715889781095
2014,"EVELYN",f,189,0.078715889781095
2014,"ALYSSA",f,183,0.076216972645187
2014,"MARIA CHIARA",f,183,0.076216972645187
2014,"CHANEL",f,182,0.075800486455869
2014,"GIUSY",f,182,0.075800486455869
2014,"RAFFAELLA",f,181,0.075384000266551
2014,"MELANIA",f,179,0.074551027887915
2014,"MAIA",f,179,0.074551027887915
2014,"ANNACHIARA",f,177,0.073718055509279
2014,"GIULIA MARIA",f,175,0.072885083130643
2014,"FABIANA",f,173,0.072052110752007
2014,"ANNA MARIA",f,171,0.071219138373372
2014,"LUISA",f,171,0.071219138373372
2014,"SYRIA",f,169,0.070386165994736
2014,"MARIASOLE",f,168,0.069969679805418
2014,"ANNAMARIA",f,167,0.0695531936161
2014,"DAFNE",f,164,0.068303735048146
2014,"MARINA",f,164,0.068303735048146
2014,"LINA",f,162,0.06747076266951
2014,"VERA",f,159,0.066221304101556
2014,"MICOL",f,159,0.066221304101556
2014,"KHADIJA",f,157,0.06538833172292
2014,"INES",f,156,0.064971845533602
2014,"MARISOL",f,156,0.064971845533602
2014,"GABRIELLA",f,153,0.063722386965648
2014,"ALEXANDRA",f,148,0.061639956019058
2014,"HIBA",f,148,0.061639956019058
2014,"AMELIE",f,147,0.06122346982974
2014,"LIA",f,147,0.06122346982974
2014,"CARMELA",f,146,0.060806983640422
2014,"ADRIANA",f,146,0.060806983640422
2014,"ADELAIDE",f,146,0.060806983640422
2014,"FRANCESCA PIA",f,146,0.060806983640422
2014,"YLENIA",f,144,0.059974011261787
2014,"MARIACHIARA",f,144,0.059974011261787
2014,"CAROL",f,142,0.059141038883151
2014,"MONICA",f,141,0.058724552693833
2014,"CLELIA",f,140,0.058308066504515
2014,"MYRIAM",f,139,0.057891580315197
2014,"MARIA SOLE",f,139,0.057891580315197
2014,"YASMIN",f,135,0.056225635557925
2014,"AMINA",f,135,0.056225635557925
2014,"AMANDA",f,135,0.056225635557925
2014,"DARIA",f,135,0.056225635557925
2014,"HELENA",f,135,0.056225635557925
2014,"AIDA",f,134,0.055809149368607
2014,"DESIRE'",f,134,0.055809149368607
2014,"ALESSIA MARIA",f,131,0.054559690800653
2014,"DELIA",f,131,0.054559690800653
2014,"MANUELA",f,131,0.054559690800653
2014,"MARIAM",f,128,0.053310232232699
2014,"NOUR",f,126,0.052477259854063
2014,"LIDIA",f,125,0.052060773664745
2014,"DALIA",f,124,0.051644287475427
2014,"MARICA",f,124,0.051644287475427
2014,"NAOMI",f,123,0.051227801286109
2014,"JANNAT",f,123,0.051227801286109
2014,"GRAZIA",f,122,0.050811315096791
2014,"LEA",f,122,0.050811315096791
2014,"JULIA",f,121,0.050394828907473
2014,"PATRIZIA",f,120,0.049978342718155
2014,"NATALIA",f,116,0.048312397960884
2014,"SUSANNA",f,116,0.048312397960884
2014,"CHLOE'",f,116,0.048312397960884
2014,"AURORA MARIA",f,116,0.048312397960884
2014,"ARIEL",f,116,0.048312397960884
2014,"MICAELA",f,116,0.048312397960884
2014,"MILENA",f,116,0.048312397960884
2014,"ELETTRA",f,112,0.046646453203612
2014,"ADA",f,111,0.046229967014294
2014,"MIRYAM",f,111,0.046229967014294
2014,"MARIAFRANCESCA",f,111,0.046229967014294
2014,"PETRA",f,110,0.045813480824976
2014,"FLAMINIA",f,109,0.045396994635658
2014,"LEILA",f,107,0.044564022257022
2014,"ALMA",f,106,0.044147536067704
2014,"GIORGIA MARIA",f,104,0.043314563689068
2014,"MIRIANA",f,104,0.043314563689068
2014,"MARIAGRAZIA",f,103,0.04289807749975
2014,"HAJAR",f,102,0.042481591310432
2014,"PERLA",f,101,0.042065105121114
2014,"SAMIRA",f,101,0.042065105121114
2014,"ALISIA",f,101,0.042065105121114
2014,"ISRAA",f,101,0.042065105121114
2014,"MARZIA",f,99,0.041232132742478
2014,"AMALIA",f,98,0.04081564655316
2014,"GIUSEPPINA",f,98,0.04081564655316
2014,"MARYAM",f,98,0.04081564655316
2014,"YARA",f,97,0.040399160363842
2014,"VIVIANA",f,97,0.040399160363842
2014,"RIM",f,96,0.039982674174524
2014,"AISHA",f,96,0.039982674174524
2014,"GIULIANA",f,96,0.039982674174524
2014,"FRANCESCA MARIA",f,96,0.039982674174524
2014,"MARIA SOFIA",f,95,0.039566187985206
2014,"CHANTAL",f,94,0.039149701795888
2014,"LORENA",f,93,0.03873321560657
2014,"MARGOT",f,93,0.03873321560657
2014,"SOLE",f,92,0.038316729417253
2014,"MORGANA",f,92,0.038316729417253
2014,"ZAIRA",f,91,0.037900243227935
2014,"OLIMPIA",f,91,0.037900243227935
2014,"SARA MARIA",f,90,0.037483757038617
2014,"ESMERALDA",f,90,0.037483757038617
2014,"AMY",f,90,0.037483757038617
2014,"ALBA",f,90,0.037483757038617
2014,"MARIAROSARIA",f,90,0.037483757038617
2014,"BARBARA",f,89,0.037067270849299
2014,"GIORDANA",f,89,0.037067270849299
2014,"GRACE",f,89,0.037067270849299
2014,"MARA",f,88,0.036650784659981
2014,"NUNZIA",f,87,0.036234298470663
2014,"LUCE",f,87,0.036234298470663
2014,"KAROL",f,86,0.035817812281345
2014,"FABIOLA",f,85,0.035401326092027
2014,"GRETA MARIA",f,84,0.034984839902709
2014,"NADA",f,84,0.034984839902709
2014,"AICHA",f,83,0.034568353713391
2014,"TEA",f,82,0.034151867524073
2014,"SAFAA",f,82,0.034151867524073
2014,"ANTONIETTA",f,82,0.034151867524073
2014,"LENA",f,82,0.034151867524073
2014,"BIANCA MARIA",f,81,0.033735381334755
2014,"ANNARITA",f,80,0.033318895145437
2014,"EMMA MARIA",f,80,0.033318895145437
2014,"KLEA",f,80,0.033318895145437
2014,"NICOL",f,79,0.032902408956119
2014,"SELENE",f,79,0.032902408956119
2014,"NICOLETTA",f,79,0.032902408956119
2014,"MAIRA",f,79,0.032902408956119
2014,"KRISTEL",f,79,0.032902408956119
2014,"IDA",f,79,0.032902408956119
2014,"MARIA GRAZIA",f,79,0.032902408956119
2014,"ROSANNA",f,78,0.032485922766801
2014,"FLORA",f,78,0.032485922766801
2014,"MARIAVITTORIA",f,77,0.032069436577483
2014,"NOA",f,76,0.031652950388165
2014,"ALISSA",f,76,0.031652950388165
2014,"ROSARIA",f,75,0.031236464198847
2014,"JASMIN",f,75,0.031236464198847
2014,"DEBORA",f,74,0.030819978009529
2014,"TESSA",f,72,0.029987005630893
2014,"DAISY",f,72,0.029987005630893
2014,"ELSA",f,72,0.029987005630893
2014,"VIKTORIA",f,71,0.029570519441575
2014,"MARIA ELENA",f,71,0.029570519441575
2014,"SAMANTHA",f,70,0.029154033252257
2014,"FIAMMA",f,70,0.029154033252257
2014,"SOFIA ELENA",f,69,0.028737547062939
2014,"ELIANA",f,69,0.028737547062939
2014,"ASSUNTA",f,69,0.028737547062939
2014,"VITTORIA MARIA",f,67,0.027904574684303
2014,"MARIA ROSARIA",f,67,0.027904574684303
2014,"DEBORAH",f,66,0.027488088494986
2014,"VIOLANTE",f,65,0.027071602305668
2014,"SIRYA",f,65,0.027071602305668
2014,"SORAYA",f,65,0.027071602305668
2014,"CHIARA MARIA",f,65,0.027071602305668
2014,"MIRANDA",f,65,0.027071602305668
2014,"MARIA PIA",f,65,0.027071602305668
2014,"GINEVRA MARIA",f,65,0.027071602305668
2014,"CRYSTAL",f,64,0.02665511611635
2014,"ARWA",f,63,0.026238629927032
2014,"INAS",f,63,0.026238629927032
2014,"DORA",f,62,0.025822143737714
2014,"DEA",f,62,0.025822143737714
2014,"MARIA GIULIA",f,62,0.025822143737714
2014,"BEATRICE MARIA",f,61,0.025405657548396
2014,"MARIAPIA",f,61,0.025405657548396
2014,"GAIA MARIA",f,61,0.025405657548396
2014,"LORENZA",f,61,0.025405657548396
2014,"MEGAN",f,61,0.025405657548396
2014,"CHARLOTTE",f,60,0.024989171359078
2014,"IKRAM",f,60,0.024989171359078
2014,"MAYRA",f,60,0.024989171359078
2014,"RAFFAELA",f,59,0.02457268516976
2014,"CONCETTA",f,59,0.02457268516976
2014,"KATIA",f,59,0.02457268516976
2014,"JANA",f,59,0.02457268516976
2014,"WIAM",f,58,0.024156198980442
2014,"RANIA",f,58,0.024156198980442
2014,"LAILA",f,58,0.024156198980442
2014,"MARIA TERESA",f,58,0.024156198980442
2014,"FRIDA",f,58,0.024156198980442
2014,"OLGA",f,57,0.023739712791124
2014,"NATALIE",f,57,0.023739712791124
2014,"ELIDE",f,57,0.023739712791124
2014,"KAROLA",f,56,0.023323226601806
2014,"GIUDITTA",f,56,0.023323226601806
2014,"HILARY",f,56,0.023323226601806
2014,"NOEMY",f,55,0.022906740412488
2014,"LUCILLA",f,55,0.022906740412488
2014,"ISABELLE",f,55,0.022906740412488
2014,"MARIE",f,55,0.022906740412488
2014,"SWAMI",f,54,0.02249025422317
2014,"SAMANTA",f,54,0.02249025422317
2014,"MELISA",f,54,0.02249025422317
2014,"ROSY",f,53,0.022073768033852
2014,"ELENA MARIA",f,53,0.022073768033852
2014,"DESIREE'",f,53,0.022073768033852
2014,"ELISA MARIA",f,53,0.022073768033852
2014,"DOROTEA",f,53,0.022073768033852
2014,"MAILA",f,53,0.022073768033852
2014,"KIMBERLY",f,53,0.022073768033852
2014,"MARIATERESA",f,53,0.022073768033852
2014,"OTTAVIA",f,52,0.021657281844534
2014,"ELENA SOFIA",f,52,0.021657281844534
2014,"EMILI",f,52,0.021657281844534
2014,"BASMA",f,52,0.021657281844534
2014,"ASSIA",f,51,0.021240795655216
2014,"REBECCA MARIA",f,49,0.02040782327658
2014,"FILOMENA",f,49,0.02040782327658
2014,"BRENDA",f,49,0.02040782327658
2014,"IMAN",f,49,0.02040782327658
2014,"GABRIELA",f,49,0.02040782327658
2014,"RITAJ",f,48,0.019991337087262
2014,"NANCY",f,48,0.019991337087262
2014,"ALAA",f,48,0.019991337087262
2014,"IMMACOLATA",f,48,0.019991337087262
2014,"MARIARITA",f,48,0.019991337087262
2014,"MARILENA",f,48,0.019991337087262
2014,"MATILDE MARIA",f,48,0.019991337087262
2014,"SALMA",f,47,0.019574850897944
2014,"VINCENZA",f,47,0.019574850897944
2014,"FATIMA ZAHRA",f,47,0.019574850897944
2014,"ELISABETH",f,47,0.019574850897944
2014,"GIOIA MARIA",f,47,0.019574850897944
2014,"LUDOVICA MARIA",f,47,0.019574850897944
2014,"CASSANDRA",f,46,0.019158364708626
2014,"CRISTIANA",f,46,0.019158364708626
2014,"ASTRID",f,46,0.019158364708626
2014,"MALIKA",f,46,0.019158364708626
2014,"LEANDRA",f,46,0.019158364708626
2014,"LILIANA",f,46,0.019158364708626
2014,"SILVANA",f,45,0.018741878519308
2014,"NIVES",f,45,0.018741878519308
2014,"YASSMINE",f,45,0.018741878519308
2014,"NICOLE MARIA",f,44,0.01832539232999
2014,"ABIGAIL",f,44,0.01832539232999
2014,"MARIA RITA",f,44,0.01832539232999
2014,"ANNA CHIARA",f,43,0.017908906140672
2014,"ALEXIA",f,43,0.017908906140672
2014,"ELIZABETH",f,43,0.017908906140672
2014,"MARTINA MARIA",f,43,0.017908906140672
2014,"MAJA",f,43,0.017908906140672
2014,"ROSSANA",f,42,0.017492419951354
2014,"TECLA",f,42,0.017492419951354
2014,"SELENA",f,42,0.017492419951354
2014,"MARIANGELA",f,42,0.017492419951354
2014,"ZAINAB",f,41,0.017075933762036
2014,"ALICE MARIA",f,41,0.017075933762036
2014,"DESIRE'E",f,41,0.017075933762036
2014,"AURORA PIA",f,41,0.017075933762036
2014,"CARLOTTA MARIA",f,41,0.017075933762036
2014,"MARIA LUISA",f,41,0.017075933762036
2014,"MARIA GIOVANNA",f,41,0.017075933762036
2014,"PIA",f,40,0.016659447572718
2014,"CORINNE",f,40,0.016659447572718
2014,"GILDA",f,40,0.016659447572718
2014,"GIADA MARIA",f,40,0.016659447572718
2014,"MANAR",f,40,0.016659447572718
2014,"TERESANNA",f,39,0.016242961383401
2014,"VIOLA MARIA",f,39,0.016242961383401
2014,"ALISON",f,39,0.016242961383401
2014,"ELISEA",f,39,0.016242961383401
2014,"DARIA MARIA",f,39,0.016242961383401
2014,"ISIDE",f,39,0.016242961383401
2014,"MARIA CRISTINA",f,39,0.016242961383401
2014,"MAME DIARRA",f,39,0.016242961383401
2014,"MAELLE",f,39,0.016242961383401
2014,"RIHAM",f,38,0.015826475194083
2014,"ANTONIA MARIA",f,38,0.015826475194083
2014,"ALICIA",f,38,0.015826475194083
2014,"IMANE",f,38,0.015826475194083
2014,"IOLE",f,38,0.015826475194083
2014,"GEA",f,38,0.015826475194083
2014,"LILIA",f,38,0.015826475194083
2014,"ZINEB",f,37,0.015409989004765
2014,"NOEMI MARIA",f,37,0.015409989004765
2014,"AMAL",f,37,0.015409989004765
2014,"ALINA",f,37,0.015409989004765
2014,"ALISA",f,37,0.015409989004765
2014,"EMA",f,37,0.015409989004765
2014,"ATHENA",f,37,0.015409989004765
2014,"MILA",f,37,0.015409989004765
2014,"MARIA STELLA",f,37,0.015409989004765
2014,"YOUSRA",f,36,0.014993502815447
2014,"FATOU",f,36,0.014993502815447
2014,"DAPHNE",f,36,0.014993502815447
2014,"ANGELINA",f,36,0.014993502815447
2014,"CRISTEL",f,36,0.014993502815447
2014,"HAFSA",f,36,0.014993502815447
2014,"MARIA AURORA",f,36,0.014993502815447
2014,"PRISCILLA",f,35,0.014577016626129
2014,"TEODORA",f,35,0.014577016626129
2014,"ROSALIA",f,35,0.014577016626129
2014,"ROMINA",f,35,0.014577016626129
2014,"ANA MARIA",f,35,0.014577016626129
2014,"ASIA MARIA",f,35,0.014577016626129
2014,"ELIZA",f,35,0.014577016626129
2014,"AMINATA",f,35,0.014577016626129
2014,"ESTHER",f,35,0.014577016626129
2014,"ALEXANDRA MARIA",f,35,0.014577016626129
2014,"EVELIN",f,35,0.014577016626129
2014,"MARAM",f,35,0.014577016626129
2014,"MARIEM",f,35,0.014577016626129
2014,"MARISTELLA",f,35,0.014577016626129
2014,"SANDRA",f,34,0.014160530436811
2014,"ROSALBA",f,34,0.014160530436811
2014,"VIOLETTA",f,34,0.014160530436811
2014,"SELINA",f,34,0.014160530436811
2014,"AWA",f,34,0.014160530436811
2014,"FELICIA",f,34,0.014160530436811
2014,"ASHLEY",f,34,0.014160530436811
2014,"DOHA",f,34,0.014160530436811
2014,"MARIASTELLA",f,34,0.014160530436811
2014,"HANNA",f,34,0.014160530436811
2014,"MELANY",f,34,0.014160530436811
2014,"WENDY",f,33,0.013744044247493
2014,"ANNA SOFIA",f,33,0.013744044247493
2014,"DOMENICA",f,33,0.013744044247493
2014,"ANAIS",f,33,0.013744044247493
2014,"AURELIA",f,33,0.013744044247493
2014,"MARLENE",f,33,0.013744044247493
2014,"SIRINE",f,32,0.013327558058175
2014,"PAMELA",f,32,0.013327558058175
2014,"SAMIA",f,32,0.013327558058175
2014,"ENRICA",f,32,0.013327558058175
2014,"JOHANNA",f,32,0.013327558058175
2014,"MARIALAURA",f,32,0.013327558058175
2014,"KELLY",f,32,0.013327558058175
2014,"KRISTAL",f,32,0.013327558058175
2014,"LEDA",f,32,0.013327558058175
2014,"MARIA LAURA",f,32,0.013327558058175
2014,"ROSITA",f,31,0.012911071868857
2014,"DOAA",f,31,0.012911071868857
2014,"LAYLA",f,31,0.012911071868857
2014,"JENNY",f,31,0.012911071868857
2014,"MAYLA",f,31,0.012911071868857
2014,"MELANIE",f,31,0.012911071868857
2014,"LARISSA",f,31,0.012911071868857
2014,"MELISSA MARIA",f,31,0.012911071868857
2014,"TASNIM",f,30,0.012494585679539
2014,"TIFFANY",f,30,0.012494585679539
2014,"TIZIANA",f,30,0.012494585679539
2014,"NAIKE",f,30,0.012494585679539
2014,"ADELINA",f,30,0.012494585679539
2014,"ELVIRA",f,30,0.012494585679539
2014,"DINA",f,30,0.012494585679539
2014,"CLOTILDE",f,30,0.012494585679539
2014,"ALLISON",f,30,0.012494585679539
2014,"EMMANUELA",f,30,0.012494585679539
2014,"ISABELLA MARIA",f,30,0.012494585679539
2014,"MARIANTONIETTA",f,30,0.012494585679539
2014,"MIREA",f,30,0.012494585679539
2014,"JOSEPHINE",f,30,0.012494585679539
2014,"KRISTINA",f,30,0.012494585679539
2014,"KIARA",f,30,0.012494585679539
2014,"GUENDALINA",f,30,0.012494585679539
2014,"MERIEM",f,30,0.012494585679539
2014,"TAMARA",f,29,0.012078099490221
2014,"SAFA",f,29,0.012078099490221
2014,"VERONIKA",f,29,0.012078099490221
2014,"ARIANNA MARIA",f,29,0.012078099490221
2014,"DAIANA",f,29,0.012078099490221
2014,"EGLE",f,29,0.012078099490221
2014,"FARAH",f,29,0.012078099490221
2014,"AJLA",f,29,0.012078099490221
2014,"ANNIKA",f,29,0.012078099490221
2014,"MERIAM",f,29,0.012078099490221
2014,"MARTA MARIA",f,29,0.012078099490221
2014,"MARIA LUCIA",f,29,0.012078099490221
2014,"MANILA",f,29,0.012078099490221
2014,"LUANA",f,29,0.012078099490221
2014,"GLORIA MARIA",f,29,0.012078099490221
2014,"LOREDANA",f,29,0.012078099490221
2014,"THEA",f,28,0.011661613300903
2014,"CELINE",f,28,0.011661613300903
2014,"DAYANA",f,28,0.011661613300903
2014,"JULIE",f,28,0.011661613300903
2014,"KEISI",f,28,0.011661613300903
2014,"JAMILA",f,28,0.011661613300903
2014,"SABRIN",f,27,0.011245127111585
2014,"RIHAB",f,27,0.011245127111585
2014,"SEFORA",f,27,0.011245127111585
2014,"VENERE",f,27,0.011245127111585
2014,"ANNALAURA",f,27,0.011245127111585
2014,"ALISYA",f,27,0.011245127111585
2014,"ADELE MARIA",f,27,0.011245127111585
2014,"ARIANA",f,27,0.011245127111585
2014,"MARIAGIULIA",f,27,0.011245127111585
2014,"MARISA",f,27,0.011245127111585
2014,"MANAL",f,27,0.011245127111585
2014,"MARIA ANTONIETTA",f,27,0.011245127111585
2014,"GIUSI",f,27,0.011245127111585
2014,"KAWTAR",f,27,0.011245127111585
2014,"KAREN",f,27,0.011245127111585
2014,"KLARA",f,27,0.011245127111585
2014,"MERYEM",f,27,0.011245127111585
2014,"MELODY",f,27,0.011245127111585
2014,"INASS",f,27,0.011245127111585
2014,"INSAF",f,27,0.011245127111585
2014,"NADINE",f,26,0.010828640922267
2014,"NOELIA",f,26,0.010828640922267
2014,"RACHELE MARIA",f,26,0.010828640922267
2014,"SAFAE",f,26,0.010828640922267
2014,"ZAHRA",f,26,0.010828640922267
2014,"ANISA",f,26,0.010828640922267
2014,"EVELINA",f,26,0.010828640922267
2014,"CINZIA",f,26,0.010828640922267
2014,"ALTEA",f,26,0.010828640922267
2014,"ALESSIA ELENA",f,26,0.010828640922267
2014,"ANNA GIULIA",f,26,0.010828640922267
2014,"IOLANDA",f,26,0.010828640922267
2014,"MIRA",f,26,0.010828640922267
2014,"MARIANA",f,26,0.010828640922267
2014,"MARIA LETIZIA",f,26,0.010828640922267
2014,"LUCIANA",f,26,0.010828640922267
2014,"MEDINA",f,26,0.010828640922267
2014,"LEYLA",f,26,0.010828640922267
2014,"MIRAL",f,26,0.010828640922267
2014,"MARIA CELESTE",f,26,0.010828640922267
2014,"GIULIA ELENA",f,26,0.010828640922267
2014,"INGRID",f,26,0.010828640922267
2014,"ROSA MARIA",f,25,0.010412154732949
2014,"ALISEA",f,25,0.010412154732949
2014,"DIAMANTE",f,25,0.010412154732949
2014,"ANJA",f,25,0.010412154732949
2014,"CLIO",f,25,0.010412154732949
2014,"ALAE",f,25,0.010412154732949
2014,"EMY",f,25,0.010412154732949
2014,"MATHILDE",f,25,0.010412154732949
2014,"KLOE",f,25,0.010412154732949
2014,"MAYA MARIA",f,25,0.010412154732949
2014,"MAGDA",f,25,0.010412154732949
2014,"MINA",f,25,0.010412154732949
2014,"RAZAN",f,24,0.0099956685436311
2014,"NAUSICAA",f,24,0.0099956685436311
2014,"YASSMIN",f,24,0.0099956685436311
2014,"NICLA",f,24,0.0099956685436311
2014,"ALESIA",f,24,0.0099956685436311
2014,"ANGEL",f,24,0.0099956685436311
2014,"ANDREEA",f,24,0.0099956685436311
2014,"ALESSIA IOANA",f,24,0.0099956685436311
2014,"ALYSIA",f,24,0.0099956685436311
2014,"ARIA",f,24,0.0099956685436311
2014,"FIORELLA",f,24,0.0099956685436311
2014,"ALIDA",f,24,0.0099956685436311
2014,"ANNAPAOLA",f,24,0.0099956685436311
2014,"IRENE MARIA",f,24,0.0099956685436311
2014,"KRYSTAL",f,24,0.0099956685436311
